feature_set,alpha,correction_weight,uncertainty_weight,correction_clip,train_rows,selection_rows,selection_metric_percent,selection_metric_raw_percent,selection_at_least_one_abs_log_error,selection_at_least_two_abs_log_error,selection_at_least_three_abs_log_error
all,2000.0,0.04,0.5,0.25,389,254,7.96,7.957435484766195,0.09571306584163151,0.07266914487864043,0.06131833199050216
all,2000.0,0.04,0.5,0.4,389,254,7.96,7.957435484766195,0.09571306584163151,0.07266914487864043,0.06131833199050216
no_decomp,100.0,0.06,0.25,0.15,389,254,7.96,7.957443945812415,0.09570638275435531,0.0726933368442272,0.061301058233909037
no_decomp,200.0,0.12,0.0,0.08,389,254,7.96,7.95745509082697,0.09578221640256462,0.07271008609388256,0.061208785041802084
all,200.0,0.12,2.0,0.08,389,254,7.96,7.957464012855886,0.0955929066054757,0.07264956525460307,0.061458863609965365
all,300.0,0.2,2.0,0.25,389,254,7.96,7.957471380454639,0.0955216224945392,0.07266002624246688,0.06151989146918787
all,100.0,0.1,1.0,0.15,389,254,7.96,7.957475470928177,0.09571932678938776,0.07259656878628286,0.06138575829954667
all,2000.0,0.04,0.5,0.08,389,254,7.96,7.957479490999342,0.09571306584163151,0.07266914487864043,0.0613195548675733
all,2000.0,0.06,2.0,0.15,389,254,7.96,7.957517893039134,0.09567254287449636,0.07267249875605211,0.06135779110057819
all,2000.0,0.06,2.0,0.25,389,254,7.96,7.957517893039134,0.09567254287449636,0.07267249875605211,0.06135779110057819
all,2000.0,0.06,2.0,0.4,389,254,7.96,7.957517893039134,0.09567254287449636,0.07267249875605211,0.06135779110057819
all,100.0,0.1,2.0,0.15,389,254,7.96,7.9575327311886435,0.09564249860058542,0.0726243683517452,0.061436378111779356
all,2000.0,0.06,2.0,0.08,389,254,7.96,7.957541618374142,0.09567254287449636,0.07267249875605211,0.06135845039692549
static_replay,2000.0,0.15,0.25,0.08,389,254,7.96,7.957550465727747,0.0956611259950781,0.07266477597232991,0.06137783591653237
static_replay,2000.0,0.15,0.25,0.15,389,254,7.96,7.957550465727747,0.0956611259950781,0.07266477597232991,0.06137783591653237
static_replay,2000.0,0.15,0.25,0.25,389,254,7.96,7.957550465727747,0.0956611259950781,0.07266477597232991,0.06137783591653237
static_replay,2000.0,0.15,0.25,0.4,389,254,7.96,7.957550465727747,0.0956611259950781,0.07266477597232991,0.06137783591653237
all,200.0,0.15,2.0,0.15,389,254,7.96,7.957566054465981,0.09557588153133532,0.07264250725447144,0.06148578228887504
no_decomp,500.0,0.2,0.25,0.08,389,254,7.96,7.957567367951257,0.09557209865492829,0.07273516209628579,0.061396946823510906
all,100.0,0.04,2.0,0.08,389,254,7.96,7.95757678145077,0.09569853310397884,0.07265562553108426,0.06135031052852454
no_decomp,200.0,0.15,1.0,0.08,389,254,7.96,7.957578970189116,0.09553496192414115,0.07273555347621273,0.06143401458541191
no_decomp,300.0,0.2,1.0,0.15,389,254,7.96,7.957584813593344,0.09548576870066364,0.07275540190484547,0.061463521760817354
no_decomp,300.0,0.2,1.0,0.25,389,254,7.96,7.957584813593344,0.09548576870066364,0.07275540190484547,0.061463521760817354
no_decomp,300.0,0.2,1.0,0.4,389,254,7.96,7.957584813593344,0.09548576870066364,0.07275540190484547,0.061463521760817354
all,100.0,0.06,0.5,0.08,389,254,7.96,7.9575946023908495,0.095761192871729,0.07261995624927446,0.06132381526318343
no_decomp,100.0,0.08,0.25,0.08,389,254,7.96,7.957596614239781,0.09566481625720984,0.0727112805288777,0.06132892350474246
no_decomp,2000.0,0.04,1.0,0.08,389,254,7.96,7.957602338098124,0.09571305786437741,0.07266510696607414,0.0613270145188893
no_decomp,2000.0,0.04,1.0,0.15,389,254,7.96,7.957602338098124,0.09571305786437741,0.07266510696607414,0.0613270145188893
no_decomp,2000.0,0.04,1.0,0.25,389,254,7.96,7.957602338098124,0.09571305786437741,0.07266510696607414,0.0613270145188893
no_decomp,2000.0,0.04,1.0,0.4,389,254,7.96,7.957602338098124,0.09571305786437741,0.07266510696607414,0.0613270145188893
no_decomp,2000.0,0.04,0.5,0.08,389,254,7.96,7.957604519683015,0.0957148430904122,0.07266480919640769,0.06132558768589998
no_decomp,2000.0,0.04,0.5,0.15,389,254,7.96,7.957604519683015,0.0957148430904122,0.07266480919640769,0.06132558768589998
no_decomp,2000.0,0.04,0.5,0.25,389,254,7.96,7.957604519683015,0.0957148430904122,0.07266480919640769,0.06132558768589998
no_decomp,2000.0,0.04,0.5,0.4,389,254,7.96,7.957604519683015,0.0957148430904122,0.07266480919640769,0.06132558768589998
static_replay,2000.0,0.08,0.5,0.08,389,254,7.96,7.957608602307764,0.09569948627657604,0.07266647710561627,0.06133939004130335
static_replay,2000.0,0.08,0.5,0.15,389,254,7.96,7.957608602307764,0.09569948627657604,0.07266647710561627,0.06133939004130335
static_replay,2000.0,0.08,0.5,0.25,389,254,7.96,7.957608602307764,0.09569948627657604,0.07266647710561627,0.06133939004130335
static_replay,2000.0,0.08,0.5,0.4,389,254,7.96,7.957608602307764,0.09569948627657604,0.07266647710561627,0.06133939004130335
static_replay,2000.0,0.12,0.25,0.08,389,254,7.96,7.957622993439006,0.09568061922530122,0.07266537280011241,0.061359761308671205
static_replay,2000.0,0.12,0.25,0.15,389,254,7.96,7.957622993439006,0.09568061922530122,0.07266537280011241,0.061359761308671205
static_replay,2000.0,0.12,0.25,0.25,389,254,7.96,7.957622993439006,0.09568061922530122,0.07266537280011241,0.061359761308671205
static_replay,2000.0,0.12,0.25,0.4,389,254,7.96,7.957622993439006,0.09568061922530122,0.07266537280011241,0.061359761308671205
all,500.0,0.15,0.25,0.08,389,254,7.96,7.957625243897692,0.09572717114223873,0.07267017190388926,0.06130847282523582
all,2000.0,0.04,1.0,0.15,389,254,7.96,7.957628910311554,0.09570845609496134,0.07266957796109191,0.0613278837001139
all,2000.0,0.04,1.0,0.25,389,254,7.96,7.957628910311554,0.09570845609496134,0.07266957796109191,0.0613278837001139
all,2000.0,0.04,1.0,0.4,389,254,7.96,7.957628910311554,0.09570845609496134,0.07266957796109191,0.0613278837001139
no_decomp,100.0,0.1,0.0,0.08,389,254,7.96,7.9576326343316905,0.09577178406632886,0.07270066869273906,0.06123356848270122
no_decomp,100.0,0.12,1.0,0.08,389,254,7.96,7.957645549109849,0.09555423435084372,0.07273340819819202,0.06141873757733677
all,2000.0,0.04,1.0,0.08,389,254,7.96,7.957656422218151,0.09570845609496134,0.07266957796109191,0.061328648219584184
static_replay,2000.0,0.12,0.0,0.08,389,254,7.96,7.957682342384653,0.09573921002079698,0.07265062265810757,0.06131756988367424
static_replay,2000.0,0.12,0.0,0.15,389,254,7.96,7.957682342384653,0.09573921002079698,0.07265062265810757,0.06131756988367424
static_replay,2000.0,0.12,0.0,0.25,389,254,7.96,7.957682342384653,0.09573921002079698,0.07265062265810757,0.06131756988367424
static_replay,2000.0,0.12,0.0,0.4,389,254,7.96,7.957682342384653,0.09573921002079698,0.07265062265810757,0.06131756988367424
static_replay,2000.0,0.06,1.0,0.08,389,254,7.96,7.95769075849595,0.09571169540414391,0.07266721361393431,0.06132872741699919
static_replay,2000.0,0.06,1.0,0.15,389,254,7.96,7.95769075849595,0.09571169540414391,0.07266721361393431,0.06132872741699919
static_replay,2000.0,0.06,1.0,0.25,389,254,7.96,7.95769075849595,0.09571169540414391,0.07266721361393431,0.06132872741699919
static_replay,2000.0,0.06,1.0,0.4,389,254,7.96,7.95769075849595,0.09571169540414391,0.07266721361393431,0.06132872741699919
static_replay,2000.0,0.06,2.0,0.08,389,254,7.96,7.957714424816675,0.09570932161890743,0.07266870187370408,0.06133027059782966
static_replay,2000.0,0.06,2.0,0.15,389,254,7.96,7.957714424816675,0.09570932161890743,0.07266870187370408,0.06133027059782966
static_replay,2000.0,0.06,2.0,0.25,389,254,7.96,7.957714424816675,0.09570932161890743,0.07266870187370408,0.06133027059782966
static_replay,2000.0,0.06,2.0,0.4,389,254,7.96,7.957714424816675,0.09570932161890743,0.07266870187370408,0.06133027059782966
no_decomp,2000.0,0.04,0.25,0.08,389,254,7.96,7.957717626028926,0.09571930571306403,0.07266470996825844,0.06132436736651011
no_decomp,2000.0,0.04,0.25,0.15,389,254,7.96,7.957717626028926,0.09571930571306403,0.07266470996825844,0.06132436736651011
no_decomp,2000.0,0.04,0.25,0.25,389,254,7.96,7.957717626028926,0.09571930571306403,0.07266470996825844,0.06132436736651011
no_decomp,2000.0,0.04,0.25,0.4,389,254,7.96,7.957717626028926,0.09571930571306403,0.07266470996825844,0.06132436736651011
static_replay,2000.0,0.1,0.0,0.08,389,254,7.96,7.9577186691116575,0.09574383503104951,0.07265347889973929,0.06131109810291175
static_replay,2000.0,0.1,0.0,0.15,389,254,7.96,7.9577186691116575,0.09574383503104951,0.07265347889973929,0.06131109810291175
static_replay,2000.0,0.1,0.0,0.25,389,254,7.96,7.9577186691116575,0.09574383503104951,0.07265347889973929,0.06131109810291175
static_replay,2000.0,0.1,0.0,0.4,389,254,7.96,7.9577186691116575,0.09574383503104951,0.07265347889973929,0.06131109810291175
no_decomp,300.0,0.2,1.0,0.08,389,254,7.96,7.957718836788041,0.09548023091636904,0.0727523157603302,0.06147587001650259
all,100.0,0.06,1.0,0.08,389,254,7.96,7.957725868814269,0.09571407592031513,0.07263437905893515,0.06136015712450887
no_decomp,2000.0,0.04,0.0,0.08,389,254,7.96,7.957729018454085,0.09573268859552046,0.07265899362209882,0.061317017410392756
no_decomp,2000.0,0.04,0.0,0.15,389,254,7.96,7.957729018454085,0.09573268859552046,0.07265899362209882,0.061317017410392756
no_decomp,2000.0,0.04,0.0,0.25,389,254,7.96,7.957729018454085,0.09573268859552046,0.07265899362209882,0.061317017410392756
no_decomp,2000.0,0.04,0.0,0.4,389,254,7.96,7.957729018454085,0.09573268859552046,0.07265899362209882,0.061317017410392756
static_replay,2000.0,0.15,0.0,0.08,389,254,7.96,7.957737786033858,0.0957350902941511,0.07264657541287418,0.06132727756021946
static_replay,2000.0,0.15,0.0,0.15,389,254,7.96,7.957737786033858,0.0957350902941511,0.07264657541287418,0.06132727756021946
static_replay,2000.0,0.15,0.0,0.25,389,254,7.96,7.957737786033858,0.0957350902941511,0.07264657541287418,0.06132727756021946
static_replay,2000.0,0.15,0.0,0.4,389,254,7.96,7.957737786033858,0.0957350902941511,0.07264657541287418,0.06132727756021946
static_replay,300.0,0.2,0.25,0.08,389,254,7.96,7.957740608273811,0.0956379929944428,0.07279317753363014,0.06127785116541481
all,200.0,0.15,1.0,0.4,389,254,7.96,7.957747257429015,0.09569812487103158,0.07262166138500312,0.061389420208502125
no_decomp,100.0,0.1,0.5,0.08,389,254,7.96,7.9577692837113245,0.0956142631816134,0.07272570747570806,0.06136984788779197
static_replay,2000.0,0.1,0.25,0.08,389,254,7.96,7.95781080113207,0.09569749000479458,0.07266577068258716,0.06134771157032777
static_replay,2000.0,0.1,0.25,0.15,389,254,7.96,7.95781080113207,0.09569749000479458,0.07266577068258716,0.06134771157032777
static_replay,2000.0,0.1,0.25,0.25,389,254,7.96,7.95781080113207,0.09569749000479458,0.07266577068258716,0.06134771157032777
static_replay,2000.0,0.1,0.25,0.4,389,254,7.96,7.95781080113207,0.09569749000479458,0.07266577068258716,0.06134771157032777
static_replay,100.0,0.15,0.0,0.08,389,254,7.96,7.957814649465944,0.09580465005240181,0.07277578954807046,0.061130639597173714
all,100.0,0.1,0.5,0.15,389,254,7.96,7.957816083576352,0.09582276550808845,0.07257766037131407,0.06131069317020993
all,300.0,0.15,0.5,0.15,389,254,7.96,7.957834184902635,0.09574410209548526,0.07263686842874052,0.06133065153643557
static_replay,2000.0,0.2,0.25,0.08,389,254,7.96,7.957840329493537,0.09563540375724279,0.07266680398181424,0.06140958507134464
static_replay,2000.0,0.2,0.25,0.15,389,254,7.96,7.957840329493537,0.09563540375724279,0.07266680398181424,0.06140958507134464
static_replay,2000.0,0.2,0.25,0.25,389,254,7.96,7.957840329493537,0.09563540375724279,0.07266680398181424,0.06140958507134464
static_replay,2000.0,0.2,0.25,0.4,389,254,7.96,7.957840329493537,0.09563540375724279,0.07266680398181424,0.06140958507134464
no_decomp,2000.0,0.04,2.0,0.08,389,254,7.96,7.957841518038178,0.09571625635951438,0.07266737334112311,0.06132819613778576
no_decomp,2000.0,0.04,2.0,0.15,389,254,7.96,7.957841518038178,0.09571625635951438,0.07266737334112311,0.06132819613778576
no_decomp,2000.0,0.04,2.0,0.25,389,254,7.96,7.957841518038178,0.09571625635951438,0.07266737334112311,0.06132819613778576
no_decomp,2000.0,0.04,2.0,0.4,389,254,7.96,7.957841518038178,0.09571625635951438,0.07266737334112311,0.06132819613778576
all,200.0,0.12,1.0,0.08,389,254,7.96,7.95784896817977,0.09566598960086967,0.07263018055303543,0.06141586271370401
all,100.0,0.08,0.25,0.08,389,254,7.96,7.957854625695204,0.095840913254584,0.07259672097615805,0.06127455585142848
all,100.0,0.1,0.25,0.25,389,254,7.96,7.957869194090961,0.0959614677516639,0.07256354219025607,0.06118758497586421
static_replay,2000.0,0.08,0.0,0.08,389,254,7.96,7.957910007792024,0.09575193549380244,0.07265633514030038,0.061305458439819306
static_replay,2000.0,0.08,0.0,0.15,389,254,7.96,7.957910007792024,0.09575193549380244,0.07265633514030038,0.061305458439819306
static_replay,2000.0,0.08,0.0,0.25,389,254,7.96,7.957910007792024,0.09575193549380244,0.07265633514030038,0.061305458439819306
static_replay,2000.0,0.08,0.0,0.4,389,254,7.96,7.957910007792024,0.09575193549380244,0.07265633514030038,0.061305458439819306
static_replay,2000.0,0.06,0.5,0.08,389,254,7.96,7.957916344081628,0.09572069904695586,0.07266679785360501,0.0613264082500221
static_replay,2000.0,0.06,0.5,0.15,389,254,7.96,7.957916344081628,0.09572069904695586,0.07266679785360501,0.0613264082500221
static_replay,2000.0,0.06,0.5,0.25,389,254,7.96,7.957916344081628,0.09572069904695586,0.07266679785360501,0.0613264082500221
static_replay,2000.0,0.06,0.5,0.4,389,254,7.96,7.957916344081628,0.09572069904695586,0.07266679785360501,0.0613264082500221
all,2000.0,0.04,2.0,0.15,389,254,7.96,7.957958451906921,0.09570980770293709,0.07267091920615651,0.06133434835902662
all,2000.0,0.04,2.0,0.25,389,254,7.96,7.957958451906921,0.09570980770293709,0.07267091920615651,0.06133434835902662
all,2000.0,0.04,2.0,0.4,389,254,7.96,7.957958451906921,0.09570980770293709,0.07267091920615651,0.06133434835902662
all,100.0,0.1,0.25,0.15,389,254,7.96,7.957970842558448,0.0959261172354352,0.07256598838966404,0.06122331396180008
all,2000.0,0.04,2.0,0.08,389,254,7.96,7.957974268855383,0.09570980770293709,0.07267091920615651,0.061334787889772036
all,100.0,0.06,2.0,0.08,389,254,7.96,7.957974325762374,0.09567907784449059,0.07265267472230157,0.06138376381343854
all,200.0,0.15,1.0,0.25,389,254,7.96,7.957981904972522,0.09569812487103158,0.07262166138500312,0.06139594073975973
no_decomp,100.0,0.08,0.25,0.25,389,254,7.96,7.9580009282784525,0.09570356150562141,0.07270950694786625,0.061303187173092424
no_decomp,100.0,0.08,0.25,0.4,389,254,7.96,7.9580009282784525,0.09570356150562141,0.07270950694786625,0.061303187173092424
static_replay,2000.0,0.08,0.25,0.08,389,254,7.96,7.958016555249747,0.09571485947778753,0.07266616856830242,0.06133566183186661
static_replay,2000.0,0.08,0.25,0.15,389,254,7.96,7.958016555249747,0.09571485947778753,0.07266616856830242,0.06133566183186661
static_replay,2000.0,0.08,0.25,0.25,389,254,7.96,7.958016555249747,0.09571485947778753,0.07266616856830242,0.06133566183186661
static_replay,2000.0,0.08,0.25,0.4,389,254,7.96,7.958016555249747,0.09571485947778753,0.07266616856830242,0.06133566183186661
no_decomp,100.0,0.08,0.0,0.25,389,254,7.96,7.9580228601772385,0.09580632148841603,0.07269293750048185,0.0612176060940365
no_decomp,100.0,0.08,0.0,0.4,389,254,7.96,7.9580228601772385,0.09580632148841603,0.07269293750048185,0.0612176060940365
all,300.0,0.2,2.0,0.15,389,254,7.96,7.958040677863387,0.0955216224945392,0.07266002624246688,0.06153571147405882
static_replay,2000.0,0.04,1.0,0.08,389,254,7.96,7.958073696010293,0.09573590939042051,0.07266739577717377,0.06131497257054819
static_replay,2000.0,0.04,1.0,0.15,389,254,7.96,7.958073696010293,0.09573590939042051,0.07266739577717377,0.06131497257054819
static_replay,2000.0,0.04,1.0,0.25,389,254,7.96,7.958073696010293,0.09573590939042051,0.07266739577717377,0.06131497257054819
static_replay,2000.0,0.04,1.0,0.4,389,254,7.96,7.958073696010293,0.09573590939042051,0.07266739577717377,0.06131497257054819
no_decomp,100.0,0.15,2.0,0.08,389,254,7.96,7.958078275417746,0.09548381839306179,0.07275190331357419,0.06148268328666767
static_replay,2000.0,0.06,0.0,0.08,389,254,7.96,7.958105111622937,0.0957600359585659,0.07265919138076303,0.0612999233934955
static_replay,2000.0,0.06,0.0,0.15,389,254,7.96,7.958105111622937,0.0957600359585659,0.07265919138076303,0.0612999233934955
static_replay,2000.0,0.06,0.0,0.25,389,254,7.96,7.958105111622937,0.0957600359585659,0.07265919138076303,0.0612999233934955
static_replay,2000.0,0.06,0.0,0.4,389,254,7.96,7.958105111622937,0.0957600359585659,0.07265919138076303,0.0612999233934955
all,500.0,0.2,1.0,0.08,389,254,7.96,7.958116096916101,0.09555100625956682,0.0726776256249995,0.06149082411369255
static_replay,2000.0,0.04,2.0,0.08,389,254,7.96,7.958136207110411,0.09573432686624897,0.0726696866075912,0.061316001357598286
static_replay,2000.0,0.04,2.0,0.15,389,254,7.96,7.958136207110411,0.09573432686624897,0.0726696866075912,0.061316001357598286
static_replay,2000.0,0.04,2.0,0.25,389,254,7.96,7.958136207110411,0.09573432686624897,0.0726696866075912,0.061316001357598286
static_replay,2000.0,0.04,2.0,0.4,389,254,7.96,7.958136207110411,0.09573432686624897,0.0726696866075912,0.061316001357598286
no_decomp,100.0,0.08,0.25,0.15,389,254,7.96,7.958172862668533,0.09569987572686652,0.07270950694786625,0.06131165076132033
no_decomp,500.0,0.2,0.25,0.15,389,254,7.96,7.958218162938202,0.09558154317149109,0.07273516209628579,0.061405586996365565
no_decomp,500.0,0.2,0.25,0.25,389,254,7.96,7.958218162938202,0.09558154317149109,0.07273516209628579,0.061405586996365565
no_decomp,500.0,0.2,0.25,0.4,389,254,7.96,7.958218162938202,0.09558154317149109,0.07273516209628579,0.061405586996365565
static_replay,2000.0,0.06,0.25,0.08,389,254,7.96,7.958222309583229,0.09573222894871938,0.07266656645176546,0.061323612092817774
static_replay,2000.0,0.06,0.25,0.15,389,254,7.96,7.958222309583229,0.09573222894871938,0.07266656645176546,0.061323612092817774
static_replay,2000.0,0.06,0.25,0.25,389,254,7.96,7.958222309583229,0.09573222894871938,0.07266656645176546,0.061323612092817774
static_replay,2000.0,0.06,0.25,0.4,389,254,7.96,7.958222309583229,0.09573222894871938,0.07266656645176546,0.061323612092817774
static_replay,2000.0,0.04,0.5,0.08,389,254,7.96,7.958224086904631,0.09574191181879504,0.0726671186045174,0.06131342645913384
static_replay,2000.0,0.04,0.5,0.15,389,254,7.96,7.958224086904631,0.09574191181879504,0.0726671186045174,0.06131342645913384
static_replay,2000.0,0.04,0.5,0.25,389,254,7.96,7.958224086904631,0.09574191181879504,0.0726671186045174,0.06131342645913384
static_replay,2000.0,0.04,0.5,0.4,389,254,7.96,7.958224086904631,0.09574191181879504,0.0726671186045174,0.06131342645913384
all,100.0,0.08,1.0,0.08,389,254,7.96,7.958240474214384,0.09571184105292095,0.07262532969531564,0.06138574151337088
static_replay,100.0,0.15,0.25,0.08,389,254,7.96,7.958242687920403,0.09563801988558553,0.07278765307069156,0.061297300820949495
all,100.0,0.08,0.5,0.08,389,254,7.96,7.958242919142622,0.09577753082856055,0.0726081636764513,0.06133728569753862
all,200.0,0.15,0.0,0.08,389,254,7.96,7.958275468606257,0.09619781403085768,0.0726163225120414,0.060909748160998506
all,100.0,0.15,0.0,0.08,389,254,7.96,7.958293429889229,0.09629757823155875,0.07257017509603383,0.06085663049361884
all,200.0,0.12,0.25,0.15,389,254,7.96,7.9583167503264995,0.09588539317176843,0.07260554252480649,0.061234096164745844
static_replay,2000.0,0.04,0.0,0.08,389,254,7.96,7.958326127470627,0.09576813642740824,0.07266204762185945,0.06129510838883827
static_replay,2000.0,0.04,0.0,0.15,389,254,7.96,7.958326127470627,0.09576813642740824,0.07266204762185945,0.06129510838883827
static_replay,2000.0,0.04,0.0,0.25,389,254,7.96,7.958326127470627,0.09576813642740824,0.07266204762185945,0.06129510838883827
static_replay,2000.0,0.04,0.0,0.4,389,254,7.96,7.958326127470627,0.09576813642740824,0.07266204762185945,0.06129510838883827
no_decomp,200.0,0.2,2.0,0.25,389,254,7.96,7.958332319889805,0.09544558857098112,0.07276842266609784,0.06151145327906577
no_decomp,200.0,0.2,2.0,0.4,389,254,7.96,7.958332319889805,0.09544558857098112,0.07276842266609784,0.06151145327906577
all,100.0,0.12,2.0,0.4,389,254,7.96,7.958332709952143,0.09565724949157706,0.07262034594652697,0.06144787991728752
no_decomp,200.0,0.2,2.0,0.15,389,254,7.96,7.958333451340049,0.09544558857098112,0.07276842266609784,0.06151148472036922
no_decomp,300.0,0.15,0.0,0.08,389,254,7.96,7.958336918197073,0.09577077132513374,0.07272969727871345,0.061225123692351086
no_decomp,100.0,0.12,1.0,0.25,389,254,7.96,7.95834586197397,0.09558496967282831,0.072739104771334,0.06140176638614984
no_decomp,100.0,0.12,1.0,0.4,389,254,7.96,7.95834586197397,0.09558496967282831,0.072739104771334,0.06140176638614984
all,100.0,0.12,0.0,0.15,389,254,7.96,7.958376002860801,0.09628084455451613,0.07254585630140446,0.06089997754417059
no_decomp,100.0,0.1,0.5,0.25,389,254,7.96,7.958393421852428,0.0956530957781826,0.07272744153116706,0.06134662513813607
no_decomp,100.0,0.1,0.5,0.4,389,254,7.96,7.958393421852428,0.0956530957781826,0.07272744153116706,0.06134662513813607
static_replay,2000.0,0.2,0.0,0.08,389,254,7.96,7.958396280364899,0.09573613567993824,0.07264764918157164,0.061343457019700655
static_replay,2000.0,0.2,0.0,0.15,389,254,7.96,7.958396280364899,0.09573613567993824,0.07264764918157164,0.061343457019700655
static_replay,2000.0,0.2,0.0,0.25,389,254,7.96,7.958396280364899,0.09573613567993824,0.07264764918157164,0.061343457019700655
static_replay,2000.0,0.2,0.0,0.4,389,254,7.96,7.958396280364899,0.09573613567993824,0.07264764918157164,0.061343457019700655
static_replay,2000.0,0.04,0.25,0.08,389,254,7.96,7.958428064345835,0.0957495984194008,0.07266696433586048,0.061311562354415455
static_replay,2000.0,0.04,0.25,0.15,389,254,7.96,7.958428064345835,0.0957495984194008,0.07266696433586048,0.061311562354415455
static_replay,2000.0,0.04,0.25,0.25,389,254,7.96,7.958428064345835,0.0957495984194008,0.07266696433586048,0.061311562354415455
static_replay,2000.0,0.04,0.25,0.4,389,254,7.96,7.958428064345835,0.0957495984194008,0.07266696433586048,0.061311562354415455
static_replay,200.0,0.15,0.25,0.15,389,254,7.96,7.9584358861630955,0.09568718275601315,0.07277749485311177,0.06126366485691178
static_replay,200.0,0.15,0.25,0.25,389,254,7.96,7.9584358861630955,0.09568718275601315,0.07277749485311177,0.06126366485691178
static_replay,200.0,0.15,0.25,0.4,389,254,7.96,7.9584358861630955,0.09568718275601315,0.07277749485311177,0.06126366485691178
no_decomp,100.0,0.12,1.0,0.15,389,254,7.96,7.958484029371826,0.09558238888997507,0.072739104771334,0.06140818663064929
all,100.0,0.12,1.0,0.4,389,254,7.96,7.958489185000772,0.09576977297858491,0.07258841005731136,0.06137164052304651
all,100.0,0.12,2.0,0.25,389,254,7.96,7.958498865756858,0.09565579386739255,0.07262034594652697,0.06145395275830021
no_decomp,100.0,0.1,0.5,0.15,389,254,7.96,7.958560503562495,0.09564975901989578,0.07272744153116706,0.061354604840120536
all,100.0,0.08,2.0,0.08,389,254,7.96,7.958569833101636,0.0956651236319607,0.07264972391766353,0.061417217094888454
all,300.0,0.15,0.0,0.15,389,254,7.96,7.958596643856941,0.096136494825945,0.07263085342052739,0.060965461426952985
all,300.0,0.15,0.5,0.08,389,254,7.96,7.958673748756029,0.09573701211087181,0.07263340455317219,0.061364535632774435
all,200.0,0.12,0.5,0.08,389,254,7.96,7.958689588261336,0.0957650336521283,0.07262021739713016,0.06135014140221169
all,100.0,0.12,2.0,0.15,389,254,7.96,7.95869285057651,0.09564733616043003,0.07262117400871113,0.06146697293686916
no_decomp,100.0,0.15,2.0,0.25,389,254,7.96,7.958695420005735,0.09550615776182883,0.07275677143108729,0.06147262531343636
no_decomp,100.0,0.15,2.0,0.4,389,254,7.96,7.958695420005735,0.09550615776182883,0.07275677143108729,0.06147262531343636
no_decomp,200.0,0.2,2.0,0.08,389,254,7.96,7.958709402281339,0.09544728661128188,0.0727661477612944,0.061522508678894514
no_decomp,300.0,0.15,0.25,0.08,389,254,7.96,7.958765816414504,0.09563507110486365,0.07273972925921711,0.06136271034558307
no_decomp,200.0,0.12,0.25,0.08,389,254,7.96,7.958793856468382,0.09566408209781034,0.07272926147283305,0.061344946326796726
no_decomp,100.0,0.15,2.0,0.15,389,254,7.96,7.958801643832603,0.09550427225252706,0.07275677143108729,0.06147746261205547
all,100.0,0.12,1.0,0.25,389,254,7.96,7.958811413227429,0.09576727067249176,0.07258841005731136,0.061383097041491495
all,200.0,0.15,1.0,0.15,389,254,7.96,7.9588448593454375,0.09569731874901063,0.07262166138500312,0.06142072705042615
all,300.0,0.2,2.0,0.08,389,254,7.96,7.958863235079039,0.0955297659827807,0.07265745613407366,0.06155299569917122
no_decomp,500.0,0.2,0.0,0.08,389,254,7.96,7.958894096379909,0.09573536210624915,0.07273161616094219,0.06127409713371984
all,200.0,0.15,2.0,0.08,389,254,7.96,7.95890921323692,0.0955868953809774,0.07265187157439819,0.06150272851808471
all,100.0,0.12,1.0,0.15,389,254,7.96,7.958956227918534,0.09574675876117957,0.07258981400775946,0.0614062291646839
static_replay,300.0,0.2,0.0,0.08,389,254,7.96,7.95897505573695,0.09584716165125447,0.07280153179906428,0.061094631677046526
static_replay,200.0,0.15,0.0,0.15,389,254,7.96,7.958988856377558,0.09585769254668518,0.07277706037738815,0.06110895570007095
static_replay,200.0,0.15,0.0,0.25,389,254,7.96,7.958988856377558,0.09585769254668518,0.07277706037738815,0.06110895570007095
static_replay,200.0,0.15,0.0,0.4,389,254,7.96,7.958988856377558,0.09585769254668518,0.07277706037738815,0.06110895570007095
no_decomp,100.0,0.1,0.25,0.08,389,254,7.96,7.95901300418751,0.09566941723973203,0.07273082877402719,0.0613441336376198
static_replay,100.0,0.12,0.25,0.15,389,254,7.96,7.959179106639569,0.09570151561148427,0.07277716234236442,0.06127031740268493
static_replay,100.0,0.12,0.25,0.25,389,254,7.96,7.959179106639569,0.09570151561148427,0.07277716234236442,0.06127031740268493
static_replay,100.0,0.12,0.25,0.4,389,254,7.96,7.959179106639569,0.09570151561148427,0.07277716234236442,0.06127031740268493
all,500.0,0.2,0.5,0.25,389,254,7.96,7.959179345873801,0.0956950843934577,0.07268464929921986,0.06136926831176459
all,500.0,0.2,0.5,0.4,389,254,7.96,7.959179345873801,0.0956950843934577,0.07268464929921986,0.06136926831176459
all,100.0,0.1,0.25,0.08,389,254,7.96,7.9591831010602965,0.09588470165656345,0.07259193658024166,0.06127246811781232
static_replay,300.0,0.2,0.25,0.15,389,254,7.96,7.959194666407798,0.09567068647943154,0.07280089009086736,0.06127785116541481
static_replay,300.0,0.2,0.25,0.25,389,254,7.96,7.959194666407798,0.09567068647943154,0.07280089009086736,0.06127785116541481
static_replay,300.0,0.2,0.25,0.4,389,254,7.96,7.959194666407798,0.09567068647943154,0.07280089009086736,0.06127785116541481
