candidate_id,model_family,target_configs,daily_lags,weekly_lags,monthly_weight,daily_weight,weekly_weight,use_bias,calibration_metric_percent,pretest_metric_percent
scalar_d2_w3_weights_0.00_0.25_0.75,scalar_past_only_blend,,2.0,3.0,0.0,0.25,0.75,False,8.45,8.56
scalar_d2_w3_weights_0.05_0.15_0.80,scalar_past_only_blend,,2.0,3.0,0.05,0.15,0.8,False,8.45,8.56
scalar_d2_w3_weights_0.05_0.15_0.80,scalar_past_only_blend,,2.0,3.0,0.05,0.15,0.8,True,8.45,8.56
scalar_d4_w3_weights_0.10_0.10_0.80,scalar_past_only_blend,,4.0,3.0,0.1,0.1,0.8,True,8.45,8.56
scalar_d5_w3_weights_0.15_0.75_0.10,scalar_past_only_blend,,5.0,3.0,0.15,0.75,0.1,False,8.45,8.56
scalar_d6_w3_weights_0.05_0.80_0.15,scalar_past_only_blend,,6.0,3.0,0.05,0.8,0.15,True,8.45,8.56
scalar_d5_w2_weights_0.05_0.65_0.30,scalar_past_only_blend,,5.0,2.0,0.05,0.65,0.3,False,8.46,8.56
scalar_d7_w1_weights_0.20_0.80_0.00,scalar_past_only_blend,,7.0,1.0,0.2,0.8,0.0,False,8.46,8.56
scalar_d7_w2_weights_0.20_0.80_0.00,scalar_past_only_blend,,7.0,2.0,0.2,0.8,0.0,False,8.46,8.56
scalar_d7_w3_weights_0.20_0.80_0.00,scalar_past_only_blend,,7.0,3.0,0.2,0.8,0.0,False,8.46,8.56
scalar_d7_w4_weights_0.20_0.80_0.00,scalar_past_only_blend,,7.0,4.0,0.2,0.8,0.0,False,8.46,8.56
scalar_d7_w5_weights_0.20_0.80_0.00,scalar_past_only_blend,,7.0,5.0,0.2,0.8,0.0,False,8.46,8.56
scalar_d7_w6_weights_0.20_0.80_0.00,scalar_past_only_blend,,7.0,6.0,0.2,0.8,0.0,False,8.46,8.56
scalar_d10_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,10.0,3.0,0.2,0.05,0.75,False,8.47,8.56
scalar_d10_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,10.0,3.0,0.2,0.05,0.75,True,8.47,8.56
scalar_d3_w3_weights_0.05_0.15_0.80,scalar_past_only_blend,,3.0,3.0,0.05,0.15,0.8,True,8.47,8.56
scalar_d6_w2_weights_0.15_0.80_0.05,scalar_past_only_blend,,6.0,2.0,0.15,0.8,0.05,False,8.47,8.56
scalar_d7_w2_weights_0.15_0.80_0.05,scalar_past_only_blend,,7.0,2.0,0.15,0.8,0.05,True,8.47,8.56
scalar_d8_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,8.0,3.0,0.2,0.05,0.75,False,8.47,8.56
scalar_d8_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,8.0,3.0,0.2,0.05,0.75,True,8.47,8.56
scalar_d9_w1_weights_0.05_0.85_0.10,scalar_past_only_blend,,9.0,1.0,0.05,0.85,0.1,False,8.47,8.56
scalar_d9_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,9.0,3.0,0.2,0.05,0.75,False,8.47,8.56
scalar_d9_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,9.0,3.0,0.2,0.05,0.75,True,8.47,8.56
scalar_d3_w3_weights_0.05_0.15_0.80,scalar_past_only_blend,,3.0,3.0,0.05,0.15,0.8,False,8.48,8.56
scalar_d3_w3_weights_0.10_0.10_0.80,scalar_past_only_blend,,3.0,3.0,0.1,0.1,0.8,False,8.48,8.56
scalar_d5_w4_weights_0.15_0.75_0.10,scalar_past_only_blend,,5.0,4.0,0.15,0.75,0.1,True,8.48,8.56
scalar_d7_w2_weights_0.05_0.70_0.25,scalar_past_only_blend,,7.0,2.0,0.05,0.7,0.25,True,8.48,8.56
scalar_d1_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,1.0,3.0,0.15,0.05,0.8,True,8.49,8.56
scalar_d2_w3_weights_0.00_0.40_0.60,scalar_past_only_blend,,2.0,3.0,0.0,0.4,0.6,True,8.49,8.56
scalar_d2_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,2.0,3.0,0.2,0.05,0.75,False,8.49,8.56
scalar_d2_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,2.0,3.0,0.2,0.05,0.75,True,8.49,8.56
scalar_d3_w3_weights_0.10_0.10_0.80,scalar_past_only_blend,,3.0,3.0,0.1,0.1,0.8,True,8.49,8.56
scalar_d4_w3_weights_0.00_0.55_0.45,scalar_past_only_blend,,4.0,3.0,0.0,0.55,0.45,True,8.49,8.56
scalar_d6_w5_weights_0.15_0.80_0.05,scalar_past_only_blend,,6.0,5.0,0.15,0.8,0.05,True,8.49,8.56
scalar_d6_w6_weights_0.15_0.80_0.05,scalar_past_only_blend,,6.0,6.0,0.15,0.8,0.05,True,8.49,8.56
scalar_d1_w3_weights_0.10_0.10_0.80,scalar_past_only_blend,,1.0,3.0,0.1,0.1,0.8,False,8.5,8.56
scalar_d3_w3_weights_0.00_0.25_0.75,scalar_past_only_blend,,3.0,3.0,0.0,0.25,0.75,False,8.5,8.56
scalar_d3_w3_weights_0.00_0.25_0.75,scalar_past_only_blend,,3.0,3.0,0.0,0.25,0.75,True,8.5,8.56
scalar_d3_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,3.0,3.0,0.2,0.05,0.75,False,8.5,8.56
scalar_d5_w2_weights_0.20_0.70_0.10,scalar_past_only_blend,,5.0,2.0,0.2,0.7,0.1,False,8.5,8.56
scalar_d6_w4_weights_0.15_0.80_0.05,scalar_past_only_blend,,6.0,4.0,0.15,0.8,0.05,True,8.5,8.56
scalar_d10_w2_weights_0.00_0.60_0.40,scalar_past_only_blend,,10.0,2.0,0.0,0.6,0.4,False,8.51,8.56
scalar_d9_w2_weights_0.00_0.60_0.40,scalar_past_only_blend,,9.0,2.0,0.0,0.6,0.4,False,8.51,8.56
scalar_d9_w2_weights_0.00_0.85_0.15,scalar_past_only_blend,,9.0,2.0,0.0,0.85,0.15,False,8.51,8.56
scalar_d5_w2_weights_0.05_0.55_0.40,scalar_past_only_blend,,5.0,2.0,0.05,0.55,0.4,False,8.52,8.56
scalar_d6_w2_weights_0.05_0.65_0.30,scalar_past_only_blend,,6.0,2.0,0.05,0.65,0.3,True,8.52,8.56
scalar_d6_w3_weights_0.20_0.75_0.05,scalar_past_only_blend,,6.0,3.0,0.2,0.75,0.05,True,8.52,8.56
scalar_d1_w3_weights_0.20_0.05_0.75,scalar_past_only_blend,,1.0,3.0,0.2,0.05,0.75,False,8.53,8.56
scalar_d2_w3_weights_0.05_0.45_0.50,scalar_past_only_blend,,2.0,3.0,0.05,0.45,0.5,True,8.53,8.56
scalar_d10_w4_weights_0.00_0.95_0.05,scalar_past_only_blend,,10.0,4.0,0.0,0.95,0.05,True,8.54,8.56
scalar_d10_w5_weights_0.00_0.95_0.05,scalar_past_only_blend,,10.0,5.0,0.0,0.95,0.05,True,8.54,8.56
scalar_d10_w6_weights_0.00_0.95_0.05,scalar_past_only_blend,,10.0,6.0,0.0,0.95,0.05,True,8.54,8.56
scalar_d9_w2_weights_0.00_0.75_0.25,scalar_past_only_blend,,9.0,2.0,0.0,0.75,0.25,True,8.54,8.56
scalar_d8_w2_weights_0.10_0.40_0.50,scalar_past_only_blend,,8.0,2.0,0.1,0.4,0.5,False,8.55,8.56
scalar_d7_w2_weights_0.10_0.45_0.45,scalar_past_only_blend,,7.0,2.0,0.1,0.45,0.45,True,8.56,8.56
scalar_d7_w2_weights_0.15_0.35_0.50,scalar_past_only_blend,,7.0,2.0,0.15,0.35,0.5,False,8.57,8.56
scalar_d2_w3_weights_0.15_0.45_0.40,scalar_past_only_blend,,2.0,3.0,0.15,0.45,0.4,False,8.58,8.56
scalar_d2_w3_weights_0.15_0.45_0.40,scalar_past_only_blend,,2.0,3.0,0.15,0.45,0.4,True,8.58,8.56
scalar_d4_w4_weights_0.15_0.65_0.20,scalar_past_only_blend,,4.0,4.0,0.15,0.65,0.2,False,8.58,8.56
scalar_d9_w3_weights_0.05_0.90_0.05,scalar_past_only_blend,,9.0,3.0,0.05,0.9,0.05,True,8.58,8.56
scalar_d4_w4_weights_0.15_0.65_0.20,scalar_past_only_blend,,4.0,4.0,0.15,0.65,0.2,True,8.59,8.56
scalar_d6_w2_weights_0.10_0.45_0.45,scalar_past_only_blend,,6.0,2.0,0.1,0.45,0.45,True,8.61,8.56
scalar_d5_w2_weights_0.10_0.45_0.45,scalar_past_only_blend,,5.0,2.0,0.1,0.45,0.45,True,8.62,8.56
scalar_d5_w2_weights_0.15_0.35_0.50,scalar_past_only_blend,,5.0,2.0,0.15,0.35,0.5,False,8.62,8.56
scalar_d10_w2_weights_0.20_0.35_0.45,scalar_past_only_blend,,10.0,2.0,0.2,0.35,0.45,True,8.63,8.56
scalar_d2_w4_weights_0.15_0.50_0.35,scalar_past_only_blend,,2.0,4.0,0.15,0.5,0.35,False,8.63,8.56
scalar_d3_w3_weights_0.00_0.50_0.50,scalar_past_only_blend,,3.0,3.0,0.0,0.5,0.5,True,8.63,8.56
scalar_d6_w2_weights_0.20_0.35_0.45,scalar_past_only_blend,,6.0,2.0,0.2,0.35,0.45,True,8.63,8.56
scalar_d1_w3_weights_0.10_0.25_0.65,scalar_past_only_blend,,1.0,3.0,0.1,0.25,0.65,True,8.64,8.56
scalar_d2_w5_weights_0.20_0.50_0.30,scalar_past_only_blend,,2.0,5.0,0.2,0.5,0.3,True,8.64,8.56
scalar_d2_w6_weights_0.20_0.50_0.30,scalar_past_only_blend,,2.0,6.0,0.2,0.5,0.3,True,8.64,8.56
scalar_d1_w5_weights_0.00_0.35_0.65,scalar_past_only_blend,,1.0,5.0,0.0,0.35,0.65,False,8.65,8.56
scalar_d1_w6_weights_0.00_0.35_0.65,scalar_past_only_blend,,1.0,6.0,0.0,0.35,0.65,False,8.65,8.56
scalar_d4_w2_weights_0.20_0.45_0.35,scalar_past_only_blend,,4.0,2.0,0.2,0.45,0.35,False,8.66,8.56
scalar_d3_w4_weights_0.00_0.60_0.40,scalar_past_only_blend,,3.0,4.0,0.0,0.6,0.4,False,8.67,8.56
scalar_d4_w2_weights_0.20_0.40_0.40,scalar_past_only_blend,,4.0,2.0,0.2,0.4,0.4,False,8.68,8.56
scalar_d1_w4_weights_0.05_0.35_0.60,scalar_past_only_blend,,1.0,4.0,0.05,0.35,0.6,False,8.69,8.56
scalar_d3_w3_weights_0.05_0.55_0.40,scalar_past_only_blend,,3.0,3.0,0.05,0.55,0.4,True,8.69,8.56
scalar_d1_w4_weights_0.10_0.35_0.55,scalar_past_only_blend,,1.0,4.0,0.1,0.35,0.55,False,8.72,8.56
scalar_d3_w3_weights_0.10_0.55_0.35,scalar_past_only_blend,,3.0,3.0,0.1,0.55,0.35,False,8.74,8.56
scalar_d1_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,1.0,4.0,0.15,0.35,0.5,False,8.76,8.56
scalar_d1_w5_weights_0.20_0.35_0.45,scalar_past_only_blend,,1.0,5.0,0.2,0.35,0.45,False,8.76,8.56
scalar_d1_w6_weights_0.20_0.35_0.45,scalar_past_only_blend,,1.0,6.0,0.2,0.35,0.45,False,8.76,8.56
scalar_d3_w4_weights_0.15_0.60_0.25,scalar_past_only_blend,,3.0,4.0,0.15,0.6,0.25,True,8.76,8.56
scalar_d3_w5_weights_0.15_0.60_0.25,scalar_past_only_blend,,3.0,5.0,0.15,0.6,0.25,False,8.76,8.56
scalar_d3_w6_weights_0.15_0.60_0.25,scalar_past_only_blend,,3.0,6.0,0.15,0.6,0.25,False,8.76,8.56
scalar_d3_w3_weights_0.20_0.50_0.30,scalar_past_only_blend,,3.0,3.0,0.2,0.5,0.3,False,8.78,8.56
scalar_d7_w3_weights_0.00_0.85_0.15,scalar_past_only_blend,,7.0,3.0,0.0,0.85,0.15,False,8.33,8.57
scalar_d8_w3_weights_0.00_0.90_0.10,scalar_past_only_blend,,8.0,3.0,0.0,0.9,0.1,False,8.35,8.57
scalar_d7_w3_weights_0.00_0.20_0.80,scalar_past_only_blend,,7.0,3.0,0.0,0.2,0.8,False,8.36,8.57
scalar_d8_w3_weights_0.00_0.20_0.80,scalar_past_only_blend,,8.0,3.0,0.0,0.2,0.8,False,8.36,8.57
scalar_d5_w4_weights_0.05_0.80_0.15,scalar_past_only_blend,,5.0,4.0,0.05,0.8,0.15,False,8.38,8.57
scalar_d7_w1_weights_0.15_0.70_0.15,scalar_past_only_blend,,7.0,1.0,0.15,0.7,0.15,False,8.38,8.57
scalar_d9_w3_weights_0.00_0.20_0.80,scalar_past_only_blend,,9.0,3.0,0.0,0.2,0.8,False,8.38,8.57
scalar_d10_w3_weights_0.05_0.15_0.80,scalar_past_only_blend,,10.0,3.0,0.05,0.15,0.8,True,8.41,8.57
scalar_d5_w3_weights_0.00_0.20_0.80,scalar_past_only_blend,,5.0,3.0,0.0,0.2,0.8,True,8.41,8.57
scalar_d5_w5_weights_0.10_0.80_0.10,scalar_past_only_blend,,5.0,5.0,0.1,0.8,0.1,False,8.41,8.57
scalar_d5_w6_weights_0.10_0.80_0.10,scalar_past_only_blend,,5.0,6.0,0.1,0.8,0.1,False,8.41,8.57
scalar_d6_w3_weights_0.00_0.20_0.80,scalar_past_only_blend,,6.0,3.0,0.0,0.2,0.8,True,8.41,8.57
scalar_d7_w4_weights_0.00_0.85_0.15,scalar_past_only_blend,,7.0,4.0,0.0,0.85,0.15,True,8.41,8.57
scalar_d8_w2_weights_0.05_0.90_0.05,scalar_past_only_blend,,8.0,2.0,0.05,0.9,0.05,False,8.41,8.57
scalar_d6_w3_weights_0.00_0.75_0.25,scalar_past_only_blend,,6.0,3.0,0.0,0.75,0.25,True,8.42,8.57
scalar_d7_w1_weights_0.20_0.65_0.15,scalar_past_only_blend,,7.0,1.0,0.2,0.65,0.15,True,8.42,8.57
scalar_d7_w2_weights_0.10_0.85_0.05,scalar_past_only_blend,,7.0,2.0,0.1,0.85,0.05,False,8.42,8.57
scalar_d9_w1_weights_0.15_0.60_0.25,scalar_past_only_blend,,9.0,1.0,0.15,0.6,0.25,False,8.42,8.57
scalar_d10_w3_weights_0.10_0.10_0.80,scalar_past_only_blend,,10.0,3.0,0.1,0.1,0.8,True,8.43,8.57
scalar_d6_w1_weights_0.15_0.75_0.10,scalar_past_only_blend,,6.0,1.0,0.15,0.75,0.1,False,8.43,8.57
scalar_d6_w5_weights_0.10_0.85_0.05,scalar_past_only_blend,,6.0,5.0,0.1,0.85,0.05,False,8.43,8.57
scalar_d6_w6_weights_0.10_0.85_0.05,scalar_past_only_blend,,6.0,6.0,0.1,0.85,0.05,False,8.43,8.57
scalar_d10_w1_weights_0.05_0.75_0.20,scalar_past_only_blend,,10.0,1.0,0.05,0.75,0.2,True,8.44,8.57
scalar_d6_w1_weights_0.20_0.65_0.15,scalar_past_only_blend,,6.0,1.0,0.2,0.65,0.15,False,8.44,8.57
scalar_d6_w4_weights_0.10_0.85_0.05,scalar_past_only_blend,,6.0,4.0,0.1,0.85,0.05,False,8.44,8.57
scalar_d8_w1_weights_0.10_0.85_0.05,scalar_past_only_blend,,8.0,1.0,0.1,0.85,0.05,True,8.44,8.57
scalar_d7_w1_weights_0.15_0.85_0.00,scalar_past_only_blend,,7.0,1.0,0.15,0.85,0.0,False,8.45,8.57
scalar_d7_w2_weights_0.15_0.85_0.00,scalar_past_only_blend,,7.0,2.0,0.15,0.85,0.0,False,8.45,8.57
scalar_d7_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,7.0,3.0,0.15,0.05,0.8,False,8.45,8.57
scalar_d7_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,7.0,3.0,0.15,0.05,0.8,True,8.45,8.57
scalar_d7_w3_weights_0.15_0.85_0.00,scalar_past_only_blend,,7.0,3.0,0.15,0.85,0.0,False,8.45,8.57
scalar_d7_w4_weights_0.05_0.85_0.10,scalar_past_only_blend,,7.0,4.0,0.05,0.85,0.1,True,8.45,8.57
scalar_d7_w4_weights_0.15_0.85_0.00,scalar_past_only_blend,,7.0,4.0,0.15,0.85,0.0,False,8.45,8.57
scalar_d7_w5_weights_0.15_0.85_0.00,scalar_past_only_blend,,7.0,5.0,0.15,0.85,0.0,False,8.45,8.57
scalar_d7_w6_weights_0.15_0.85_0.00,scalar_past_only_blend,,7.0,6.0,0.15,0.85,0.0,False,8.45,8.57
scalar_d8_w2_weights_0.00_0.60_0.40,scalar_past_only_blend,,8.0,2.0,0.0,0.6,0.4,False,8.45,8.57
scalar_d8_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,8.0,3.0,0.15,0.05,0.8,False,8.45,8.57
scalar_d8_w5_weights_0.05_0.90_0.05,scalar_past_only_blend,,8.0,5.0,0.05,0.9,0.05,True,8.45,8.57
scalar_d8_w6_weights_0.05_0.90_0.05,scalar_past_only_blend,,8.0,6.0,0.05,0.9,0.05,True,8.45,8.57
scalar_d9_w1_weights_0.05_0.80_0.15,scalar_past_only_blend,,9.0,1.0,0.05,0.8,0.15,False,8.45,8.57
scalar_d9_w1_weights_0.20_0.55_0.25,scalar_past_only_blend,,9.0,1.0,0.2,0.55,0.25,False,8.45,8.57
scalar_d5_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,5.0,3.0,0.15,0.05,0.8,False,8.46,8.57
scalar_d5_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,5.0,3.0,0.15,0.05,0.8,True,8.46,8.57
scalar_d6_w1_weights_0.20_0.70_0.10,scalar_past_only_blend,,6.0,1.0,0.2,0.7,0.1,False,8.46,8.57
scalar_d6_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,6.0,3.0,0.15,0.05,0.8,False,8.46,8.57
scalar_d6_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,6.0,3.0,0.15,0.05,0.8,True,8.46,8.57
scalar_d8_w2_weights_0.00_0.70_0.30,scalar_past_only_blend,,8.0,2.0,0.0,0.7,0.3,True,8.46,8.57
scalar_d9_w1_weights_0.20_0.55_0.25,scalar_past_only_blend,,9.0,1.0,0.2,0.55,0.25,True,8.46,8.57
scalar_d2_w3_weights_0.00_0.25_0.75,scalar_past_only_blend,,2.0,3.0,0.0,0.25,0.75,True,8.47,8.57
scalar_d2_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,2.0,3.0,0.15,0.05,0.8,True,8.47,8.57
scalar_d4_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,4.0,3.0,0.15,0.05,0.8,False,8.47,8.57
scalar_d4_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,4.0,3.0,0.15,0.05,0.8,True,8.47,8.57
scalar_d8_w1_weights_0.10_0.90_0.00,scalar_past_only_blend,,8.0,1.0,0.1,0.9,0.0,True,8.47,8.57
scalar_d8_w2_weights_0.10_0.90_0.00,scalar_past_only_blend,,8.0,2.0,0.1,0.9,0.0,True,8.47,8.57
scalar_d8_w3_weights_0.10_0.90_0.00,scalar_past_only_blend,,8.0,3.0,0.1,0.9,0.0,True,8.47,8.57
scalar_d8_w4_weights_0.10_0.90_0.00,scalar_past_only_blend,,8.0,4.0,0.1,0.9,0.0,True,8.47,8.57
scalar_d8_w5_weights_0.10_0.90_0.00,scalar_past_only_blend,,8.0,5.0,0.1,0.9,0.0,True,8.47,8.57
scalar_d8_w6_weights_0.10_0.90_0.00,scalar_past_only_blend,,8.0,6.0,0.1,0.9,0.0,True,8.47,8.57
scalar_d9_w1_weights_0.10_0.70_0.20,scalar_past_only_blend,,9.0,1.0,0.1,0.7,0.2,True,8.47,8.57
scalar_d2_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,2.0,3.0,0.15,0.05,0.8,False,8.48,8.57
scalar_d7_w2_weights_0.10_0.80_0.10,scalar_past_only_blend,,7.0,2.0,0.1,0.8,0.1,True,8.48,8.57
scalar_d7_w4_weights_0.10_0.85_0.05,scalar_past_only_blend,,7.0,4.0,0.1,0.85,0.05,True,8.48,8.57
scalar_d7_w5_weights_0.10_0.85_0.05,scalar_past_only_blend,,7.0,5.0,0.1,0.85,0.05,True,8.48,8.57
scalar_d7_w6_weights_0.10_0.85_0.05,scalar_past_only_blend,,7.0,6.0,0.1,0.85,0.05,True,8.48,8.57
scalar_d3_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,3.0,3.0,0.15,0.05,0.8,False,8.49,8.57
scalar_d3_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,3.0,3.0,0.15,0.05,0.8,True,8.49,8.57
scalar_d1_w3_weights_0.15_0.05_0.80,scalar_past_only_blend,,1.0,3.0,0.15,0.05,0.8,False,8.5,8.57
scalar_d10_w2_weights_0.00_0.95_0.05,scalar_past_only_blend,,10.0,2.0,0.0,0.95,0.05,False,8.51,8.57
scalar_d6_w3_weights_0.10_0.80_0.10,scalar_past_only_blend,,6.0,3.0,0.1,0.8,0.1,True,8.51,8.57
scalar_d7_w2_weights_0.05_0.50_0.45,scalar_past_only_blend,,7.0,2.0,0.05,0.5,0.45,False,8.51,8.57
scalar_d5_w3_weights_0.20_0.70_0.10,scalar_past_only_blend,,5.0,3.0,0.2,0.7,0.1,True,8.52,8.57
scalar_d6_w2_weights_0.10_0.75_0.15,scalar_past_only_blend,,6.0,2.0,0.1,0.75,0.15,True,8.52,8.57
scalar_d9_w1_weights_0.05_0.90_0.05,scalar_past_only_blend,,9.0,1.0,0.05,0.9,0.05,False,8.52,8.57
scalar_d6_w2_weights_0.20_0.75_0.05,scalar_past_only_blend,,6.0,2.0,0.2,0.75,0.05,True,8.54,8.57
scalar_d7_w2_weights_0.05_0.55_0.40,scalar_past_only_blend,,7.0,2.0,0.05,0.55,0.4,True,8.54,8.57
scalar_d10_w2_weights_0.00_0.90_0.10,scalar_past_only_blend,,10.0,2.0,0.0,0.9,0.1,True,8.55,8.57
scalar_d6_w2_weights_0.05_0.50_0.45,scalar_past_only_blend,,6.0,2.0,0.05,0.5,0.45,False,8.55,8.57
scalar_d6_w2_weights_0.05_0.60_0.35,scalar_past_only_blend,,6.0,2.0,0.05,0.6,0.35,True,8.56,8.57
scalar_d7_w2_weights_0.10_0.40_0.50,scalar_past_only_blend,,7.0,2.0,0.1,0.4,0.5,False,8.56,8.57
scalar_d9_w2_weights_0.00_0.65_0.35,scalar_past_only_blend,,9.0,2.0,0.0,0.65,0.35,True,8.56,8.57
scalar_d9_w2_weights_0.00_0.80_0.20,scalar_past_only_blend,,9.0,2.0,0.0,0.8,0.2,True,8.56,8.57
scalar_d1_w3_weights_0.05_0.20_0.75,scalar_past_only_blend,,1.0,3.0,0.05,0.2,0.75,False,8.57,8.57
scalar_d2_w5_weights_0.05_0.55_0.40,scalar_past_only_blend,,2.0,5.0,0.05,0.55,0.4,True,8.59,8.57
scalar_d2_w6_weights_0.05_0.55_0.40,scalar_past_only_blend,,2.0,6.0,0.05,0.55,0.4,True,8.59,8.57
scalar_d10_w2_weights_0.05_0.50_0.45,scalar_past_only_blend,,10.0,2.0,0.05,0.5,0.45,True,8.6,8.57
scalar_d2_w5_weights_0.05_0.55_0.40,scalar_past_only_blend,,2.0,5.0,0.05,0.55,0.4,False,8.6,8.57
scalar_d2_w6_weights_0.05_0.55_0.40,scalar_past_only_blend,,2.0,6.0,0.05,0.55,0.4,False,8.6,8.57
scalar_d9_w2_weights_0.10_0.40_0.50,scalar_past_only_blend,,9.0,2.0,0.1,0.4,0.5,False,8.6,8.57
scalar_d5_w2_weights_0.10_0.40_0.50,scalar_past_only_blend,,5.0,2.0,0.1,0.4,0.5,False,8.61,8.57
scalar_d8_w2_weights_0.20_0.30_0.50,scalar_past_only_blend,,8.0,2.0,0.2,0.3,0.5,False,8.61,8.57
scalar_d10_w2_weights_0.15_0.35_0.50,scalar_past_only_blend,,10.0,2.0,0.15,0.35,0.5,False,8.62,8.57
scalar_d6_w2_weights_0.15_0.35_0.50,scalar_past_only_blend,,6.0,2.0,0.15,0.35,0.5,False,8.62,8.57
scalar_d9_w2_weights_0.05_0.50_0.45,scalar_past_only_blend,,9.0,2.0,0.05,0.5,0.45,True,8.62,8.57
scalar_d9_w2_weights_0.15_0.35_0.50,scalar_past_only_blend,,9.0,2.0,0.15,0.35,0.5,False,8.62,8.57
scalar_d3_w3_weights_0.00_0.50_0.50,scalar_past_only_blend,,3.0,3.0,0.0,0.5,0.5,False,8.64,8.57
scalar_d4_w2_weights_0.15_0.50_0.35,scalar_past_only_blend,,4.0,2.0,0.15,0.5,0.35,False,8.64,8.57
scalar_d5_w2_weights_0.15_0.35_0.50,scalar_past_only_blend,,5.0,2.0,0.15,0.35,0.5,True,8.65,8.57
scalar_d5_w2_weights_0.20_0.30_0.50,scalar_past_only_blend,,5.0,2.0,0.2,0.3,0.5,False,8.65,8.57
scalar_d4_w2_weights_0.15_0.45_0.40,scalar_past_only_blend,,4.0,2.0,0.15,0.45,0.4,False,8.66,8.57
scalar_d4_w2_weights_0.15_0.50_0.35,scalar_past_only_blend,,4.0,2.0,0.15,0.5,0.35,True,8.66,8.57
scalar_d5_w2_weights_0.20_0.30_0.50,scalar_past_only_blend,,5.0,2.0,0.2,0.3,0.5,True,8.66,8.57
scalar_d2_w5_weights_0.20_0.50_0.30,scalar_past_only_blend,,2.0,5.0,0.2,0.5,0.3,False,8.67,8.57
scalar_d2_w6_weights_0.20_0.50_0.30,scalar_past_only_blend,,2.0,6.0,0.2,0.5,0.3,False,8.67,8.57
scalar_d4_w2_weights_0.15_0.40_0.45,scalar_past_only_blend,,4.0,2.0,0.15,0.4,0.45,False,8.67,8.57
scalar_d4_w2_weights_0.20_0.45_0.35,scalar_past_only_blend,,4.0,2.0,0.2,0.45,0.35,True,8.67,8.57
scalar_d4_w2_weights_0.15_0.45_0.40,scalar_past_only_blend,,4.0,2.0,0.15,0.45,0.4,True,8.68,8.57
scalar_d4_w2_weights_0.20_0.35_0.45,scalar_past_only_blend,,4.0,2.0,0.2,0.35,0.45,False,8.69,8.57
scalar_d4_w2_weights_0.20_0.40_0.40,scalar_past_only_blend,,4.0,2.0,0.2,0.4,0.4,True,8.69,8.57
scalar_d4_w2_weights_0.20_0.35_0.45,scalar_past_only_blend,,4.0,2.0,0.2,0.35,0.45,True,8.7,8.57
scalar_d3_w3_weights_0.05_0.55_0.40,scalar_past_only_blend,,3.0,3.0,0.05,0.55,0.4,False,8.71,8.57
scalar_d1_w3_weights_0.20_0.25_0.55,scalar_past_only_blend,,1.0,3.0,0.2,0.25,0.55,False,8.74,8.57
scalar_d1_w3_weights_0.20_0.25_0.55,scalar_past_only_blend,,1.0,3.0,0.2,0.25,0.55,True,8.74,8.57
scalar_d1_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,1.0,4.0,0.15,0.35,0.5,True,8.76,8.57
scalar_d1_w5_weights_0.20_0.35_0.45,scalar_past_only_blend,,1.0,5.0,0.2,0.35,0.45,True,8.78,8.57
scalar_d1_w6_weights_0.20_0.35_0.45,scalar_past_only_blend,,1.0,6.0,0.2,0.35,0.45,True,8.78,8.57
scalar_d3_w4_weights_0.15_0.60_0.25,scalar_past_only_blend,,3.0,4.0,0.15,0.6,0.25,False,8.78,8.57
scalar_d5_w5_weights_0.00_0.80_0.20,scalar_past_only_blend,,5.0,5.0,0.0,0.8,0.2,False,8.32,8.58
scalar_d5_w6_weights_0.00_0.80_0.20,scalar_past_only_blend,,5.0,6.0,0.0,0.8,0.2,False,8.32,8.58
scalar_d5_w3_weights_0.00_0.75_0.25,scalar_past_only_blend,,5.0,3.0,0.0,0.75,0.25,False,8.34,8.58
scalar_d8_w1_weights_0.10_0.70_0.20,scalar_past_only_blend,,8.0,1.0,0.1,0.7,0.2,False,8.34,8.58
