feature_source,feature_set,alpha,correction_weight,uncertainty_weight,correction_clip,half_life_hours,train_rows,selection_rows,selection_metric_percent,selection_metric_raw_percent,selection_at_least_one_abs_log_error,selection_at_least_two_abs_log_error,selection_at_least_three_abs_log_error
standard,no_decomp,150.0,0.22,2.0,0.15,96.0,389,254,7.97,7.9677980221151135,0.09473029809338276,0.07309223668469558,0.06216595586324264
standard,all,100.0,0.18,1.0,0.15,120.0,389,254,7.97,7.967803215879665,0.0952400295113702,0.07296235702031638,0.061786248423898495
standard,all,200.0,0.25,1.0,0.15,120.0,389,254,7.97,7.967806169397695,0.0949994639100722,0.0730400032108691,0.06194924990127538
standard,no_decomp,100.0,0.25,2.0,0.15,168.0,389,254,7.97,7.967814756927605,0.09490008740535927,0.07306438170260258,0.06202448652787158
standard,all,100.0,0.15,0.0,0.4,inf,389,254,7.97,7.967839791552711,0.09655297236180858,0.0725738103565033,0.06086286853099501
standard,all,50.0,0.15,0.25,0.15,240.0,389,254,7.97,7.967841355250904,0.09576130912521423,0.07274763440868531,0.061480751164405746
standard,all,50.0,0.12,0.25,0.25,inf,389,254,7.97,7.967854176855971,0.09609161501264836,0.072637236273918,0.06126119967349698
standard,no_decomp,150.0,0.2,0.5,0.25,72.0,389,254,7.97,7.967864025434257,0.09439829200143202,0.07325168330039254,0.06234034931129704
standard,no_decomp,150.0,0.2,0.5,0.4,72.0,389,254,7.97,7.967864025434257,0.09439829200143202,0.07325168330039254,0.06234034931129704
standard,all,100.0,0.18,0.0,0.25,168.0,389,254,7.97,7.9678959425308005,0.095863367982525,0.0727480183957327,0.06137982508463495
standard,all,100.0,0.18,0.25,0.15,240.0,389,254,7.97,7.96790317807603,0.09570618798408642,0.07274715819988122,0.061538066326048635
standard,all,100.0,0.2,1.0,0.08,120.0,389,254,7.97,7.967930268930745,0.0951883256644143,0.07293599680090275,0.06186784279205802
standard,all,150.0,0.25,1.0,0.08,120.0,389,254,7.97,7.9679328856761655,0.09503349310358644,0.07297006931647766,0.06198867554627354
standard,no_decomp,100.0,0.15,0.5,0.15,72.0,389,254,7.97,7.96793894025678,0.09471578719426355,0.07317272901651944,0.062103889988295816
standard,all,200.0,0.22,0.25,0.25,240.0,389,254,7.97,7.967946128182302,0.09561558958055336,0.07275089020058831,0.061626126141818456
standard,all,50.0,0.15,1.0,0.08,120.0,389,254,7.97,7.967955595560183,0.09535912261807208,0.07289651180148711,0.06173723456418364
standard,all,150.0,0.22,0.5,0.15,120.0,389,254,7.97,7.967959453800488,0.09514233916059897,0.07298284939585022,0.06186778763244212
standard,no_decomp,200.0,0.3,0.25,0.15,168.0,389,254,7.97,7.967981325036866,0.09470548873000093,0.07307177399139966,0.0622163211820646
standard,all,300.0,0.25,1.0,0.4,72.0,389,254,7.97,7.9679845979587105,0.0946548807627956,0.07318214214969608,0.06215665193242931
standard,no_decomp,100.0,0.15,0.25,0.25,72.0,389,254,7.97,7.967986901397062,0.09460626156111228,0.07319384572355357,0.062193631563626464
standard,no_decomp,100.0,0.15,0.25,0.4,72.0,389,254,7.97,7.967986901397062,0.09460626156111228,0.07319384572355357,0.062193631563626464
standard,no_decomp,300.0,0.35,0.25,0.15,96.0,389,254,7.97,7.967992640437327,0.09401355138754598,0.07327320791878705,0.06270713900700796
standard,no_decomp,300.0,0.35,0.25,0.25,96.0,389,254,7.97,7.967992640437327,0.09401355138754598,0.07327320791878705,0.06270713900700796
standard,no_decomp,300.0,0.35,0.25,0.4,96.0,389,254,7.97,7.967992640437327,0.09401355138754598,0.07327320791878705,0.06270713900700796
standard,all,200.0,0.18,1.0,0.4,72.0,389,254,7.97,7.967994916171572,0.09496320612673226,0.0731227425962373,0.06190801282395137
standard,all,50.0,0.12,0.5,0.25,72.0,389,254,7.97,7.967995537330075,0.09522787859118345,0.07307453426377557,0.061691565951479524
standard,static_replay,100.0,0.2,0.0,0.08,inf,389,254,7.97,7.968024859619782,0.09589545843378207,0.07280129356672017,0.06129804155531422
standard,all,200.0,0.22,0.25,0.15,336.0,389,254,7.97,7.968035920143457,0.0957230979011966,0.07271747119007727,0.06155453179228483
standard,no_decomp,100.0,0.22,1.0,0.15,120.0,389,254,7.97,7.968048957605989,0.09475109417921598,0.07315785691296525,0.06208651205030782
standard,no_decomp,300.0,0.3,0.25,0.15,72.0,389,254,7.97,7.968049082519202,0.09391144510068342,0.073311656722034,0.06277236479061023
standard,no_decomp,150.0,0.2,0.75,0.25,72.0,389,254,7.97,7.968052551932248,0.09446429378160663,0.07322374650005757,0.06230752273276573
standard,no_decomp,150.0,0.2,0.75,0.4,72.0,389,254,7.97,7.968052551932248,0.09446429378160663,0.07322374650005757,0.06230752273276573
standard,all,100.0,0.15,0.25,0.4,120.0,389,254,7.97,7.968056970475312,0.09544530853510186,0.07295731470212688,0.06159306255082387
standard,all,150.0,0.15,1.0,0.25,72.0,389,254,7.97,7.968070453751253,0.09508002101263387,0.07308736643896505,0.061828672982681784
standard,all,200.0,0.18,1.0,0.25,72.0,389,254,7.97,7.9680775596354225,0.09495641957546441,0.0731227425962373,0.06191709570661664
hazard,all,50.0,0.15,0.0,0.4,336.0,389,254,7.97,7.968096181077988,0.09634975945938283,0.07261484974183267,0.06103216609228861
standard,all,300.0,0.25,1.0,0.25,72.0,389,254,7.97,7.9680990338236946,0.0946548807627956,0.07318214214969608,0.062159831647363634
standard,all,300.0,0.25,0.0,0.08,72.0,389,254,7.97,7.96811894876619,0.09480028045551588,0.07300243266002746,0.062194694800558024
standard,all,150.0,0.22,1.0,0.4,inf,389,254,7.97,7.968121552483365,0.09581487912259352,0.07272889884119703,0.06145370229914347
standard,all,300.0,0.3,0.25,0.4,120.0,389,254,7.97,7.968135223374206,0.09490989265822386,0.07296562788844037,0.06212233957533649
standard,all,200.0,0.3,0.5,0.08,120.0,389,254,7.97,7.968153267182276,0.09493521394052012,0.07298216309492228,0.06208098445133232
standard,all,500.0,0.3,0.0,0.08,72.0,389,254,7.97,7.968158153476135,0.09453639981048205,0.07295106657475399,0.06251103087195632
standard,all,50.0,0.2,0.25,0.08,120.0,389,254,7.97,7.968161866068479,0.09532509951625207,0.07289529515953683,0.0617782057393807
standard,all,200.0,0.22,0.25,0.4,336.0,389,254,7.97,7.96816717516633,0.09575474244563613,0.07271747119007727,0.06152653429788095
standard,all,100.0,0.18,1.0,0.25,inf,389,254,7.97,7.968191316941686,0.09583773186277254,0.07273870386208406,0.06142298301125201
standard,all,150.0,0.18,0.5,0.15,72.0,389,254,7.97,7.9682087604977525,0.0949521298977776,0.07310730521551528,0.06194046830875221
standard,no_decomp,150.0,0.15,2.0,0.25,72.0,389,254,7.97,7.968212328018454,0.09492790815277576,0.07302962116072159,0.062042473235523116
standard,no_decomp,150.0,0.15,2.0,0.4,72.0,389,254,7.97,7.968212328018454,0.09492790815277576,0.07302962116072159,0.062042473235523116
standard,all,300.0,0.3,0.0,0.08,120.0,389,254,7.97,7.968262366943635,0.09514168599440027,0.07280885437659791,0.06205085255707444
standard,all,150.0,0.2,0.0,0.25,168.0,389,254,7.97,7.968271646862135,0.09579728080038252,0.07273559166051817,0.061468778318449005
standard,all,100.0,0.18,1.0,0.4,240.0,389,254,7.97,7.968273415374694,0.09555454943297212,0.07288688894068794,0.06156026154547422
standard,no_decomp,100.0,0.22,1.0,0.25,120.0,389,254,7.97,7.968275028880978,0.09474180002724948,0.07315785691296525,0.062102087811708624
standard,no_decomp,100.0,0.22,1.0,0.4,120.0,389,254,7.97,7.968275028880978,0.09474180002724948,0.07315785691296525,0.062102087811708624
standard,all,150.0,0.22,1.0,0.15,inf,389,254,7.97,7.968275439248851,0.09578620303686211,0.07272878411985563,0.06148676899766232
standard,all,150.0,0.22,1.0,0.4,168.0,389,254,7.97,7.968279140498424,0.09532577283242147,0.07295067007693792,0.06172541608771693
standard,no_decomp,200.0,0.18,0.0,0.25,72.0,389,254,7.97,7.96828344433631,0.09438597789015798,0.07304605962630306,0.06256994106678893
standard,no_decomp,200.0,0.18,0.0,0.4,72.0,389,254,7.97,7.96828344433631,0.09438597789015798,0.07304605962630306,0.06256994106678893
standard,no_decomp,200.0,0.2,2.0,0.25,72.0,389,254,7.97,7.968291885656353,0.09469569048426961,0.07308095637231612,0.06222556627664837
standard,no_decomp,200.0,0.2,2.0,0.4,72.0,389,254,7.97,7.968291885656353,0.09469569048426961,0.07308095637231612,0.06222556627664837
standard,all,50.0,0.15,0.0,0.15,72.0,389,254,7.97,7.968295270292836,0.09524639912810477,0.07299064384394983,0.06176526420646903
standard,no_decomp,200.0,0.3,0.25,0.25,168.0,389,254,7.97,7.9682985003371565,0.09470548873000093,0.07307177399139966,0.06222513420692245
standard,no_decomp,200.0,0.3,0.25,0.4,168.0,389,254,7.97,7.9682985003371565,0.09470548873000093,0.07307177399139966,0.06222513420692245
standard,all,50.0,0.15,0.0,0.25,336.0,389,254,7.97,7.968309800562645,0.09623858247633445,0.07266651662149477,0.06109761181779537
hazard,all,150.0,0.18,0.5,0.4,inf,389,254,7.97,7.968320051246569,0.0960466408776474,0.0726143000555534,0.06134205480720585
hazard,all,150.0,0.18,0.5,0.6,inf,389,254,7.97,7.968320051246569,0.0960466408776474,0.0726143000555534,0.06134205480720585
standard,all,50.0,0.2,0.25,0.08,240.0,389,254,7.97,7.968322982123688,0.09570890856130553,0.07270738277385631,0.061586785842385236
standard,all,200.0,0.25,0.5,0.4,168.0,389,254,7.97,7.968333258474436,0.09529875986637883,0.07290325094978353,0.06180135189930807
standard,no_decomp,150.0,0.18,0.0,0.25,96.0,389,254,7.97,7.968334476291483,0.09462556213036384,0.07301123778727452,0.06236659663600546
standard,no_decomp,150.0,0.18,0.0,0.4,96.0,389,254,7.97,7.968334476291483,0.09462556213036384,0.07301123778727452,0.06236659663600546
standard,no_decomp,150.0,0.25,0.25,0.15,240.0,389,254,7.97,7.968350990901496,0.09509537120758167,0.07297051472066797,0.06193796949906715
standard,all,150.0,0.25,0.5,0.08,inf,389,254,7.97,7.968351025722908,0.09589203040794386,0.07262782938642941,0.06148399660048881
standard,all,200.0,0.25,0.5,0.15,120.0,389,254,7.97,7.968355842700681,0.09503051847863317,0.07301548447389844,0.061957987286488055
standard,no_decomp,150.0,0.18,0.0,0.15,96.0,389,254,7.97,7.968361280491809,0.09464775341334158,0.07301123778727452,0.06234515013242397
standard,all,50.0,0.15,1.0,0.15,inf,389,254,7.97,7.968363693912317,0.09586602955295669,0.07268697570039011,0.06145120313879609
standard,all,150.0,0.22,1.0,0.15,120.0,389,254,7.97,7.968364032944075,0.09511162408658749,0.07300843524889841,0.0618841584769651
standard,no_decomp,150.0,0.2,0.0,0.15,336.0,389,254,7.97,7.968366998957044,0.09545982269312057,0.07278311364571537,0.06176136388700399
standard,all,100.0,0.2,1.0,0.15,168.0,389,254,7.97,7.968376240408959,0.09536846813496534,0.07290361892844326,0.061732469944629435
standard,no_decomp,100.0,0.25,0.75,0.25,336.0,389,254,7.97,7.968383301516702,0.095215100037048,0.07297278472979393,0.06181686844052096
standard,no_decomp,100.0,0.25,0.75,0.4,336.0,389,254,7.97,7.968383301516702,0.095215100037048,0.07297278472979393,0.06181686844052096
standard,all,150.0,0.18,0.25,0.15,72.0,389,254,7.97,7.968387641166097,0.09496030695351673,0.07308176723207717,0.0619627996028829
standard,all,50.0,0.15,1.0,0.25,336.0,389,254,7.97,7.968391956326193,0.09568389834447733,0.07281093313435885,0.0615101622102921
standard,all,200.0,0.22,0.25,0.25,120.0,389,254,7.97,7.96840949426878,0.09520182363365319,0.07294457000801985,0.06185908735510623
standard,no_decomp,150.0,0.15,0.0,0.15,72.0,389,254,7.97,7.968442908178197,0.09460327933078372,0.07301823699342377,0.0623848931081506
standard,all,200.0,0.2,0.25,0.15,72.0,389,254,7.97,7.9684449323678574,0.0948607132161688,0.07310327800184334,0.06204247445827024
standard,all,100.0,0.2,0.5,0.15,168.0,389,254,7.97,7.968453810809839,0.09544107113476233,0.0728710248332045,0.06169461640377231
standard,no_decomp,150.0,0.2,0.0,0.25,168.0,389,254,7.97,7.968480838664949,0.09504791770583888,0.07288623386421814,0.062073311794701824
standard,no_decomp,150.0,0.2,0.0,0.4,168.0,389,254,7.97,7.968480838664949,0.09504791770583888,0.07288623386421814,0.062073311794701824
standard,all,300.0,0.25,0.25,0.15,72.0,389,254,7.97,7.968497577453748,0.09461258429404015,0.07314093246466372,0.06225441170811192
standard,no_decomp,100.0,0.25,0.75,0.25,240.0,389,254,7.97,7.968529072873176,0.09506673023562173,0.07303320438263995,0.061908868976453695
standard,no_decomp,100.0,0.25,0.75,0.4,240.0,389,254,7.97,7.968529072873176,0.09506673023562173,0.07303320438263995,0.061908868976453695
standard,no_decomp,100.0,0.2,0.25,0.15,336.0,389,254,7.97,7.9685354187021495,0.09535997509405586,0.07290764920635573,0.06174135561870642
standard,all,100.0,0.18,1.0,0.4,inf,389,254,7.97,7.968545795322868,0.0958641531835512,0.07273870386208406,0.06140641119693286
standard,no_decomp,400.0,0.35,0.0,0.15,168.0,389,254,7.97,7.968546284170208,0.09467172076059699,0.07287218464028558,0.06246537642473423
standard,no_decomp,400.0,0.35,0.0,0.25,168.0,389,254,7.97,7.968546284170208,0.09467172076059699,0.07287218464028558,0.06246537642473423
standard,no_decomp,400.0,0.35,0.0,0.4,168.0,389,254,7.97,7.968546284170208,0.09467172076059699,0.07287218464028558,0.06246537642473423
standard,all,50.0,0.15,1.0,0.25,240.0,389,254,7.97,7.968546664131981,0.0956081576446057,0.07285238447858479,0.061548750259994886
standard,no_decomp,200.0,0.35,1.0,0.15,120.0,389,254,7.97,7.968552877218227,0.09433630597597768,0.07324275552608187,0.062430403517127676
standard,no_decomp,150.0,0.25,1.0,0.25,96.0,389,254,7.97,7.968558697708539,0.09448749184970966,0.07322175432526384,0.06230038057158672
standard,no_decomp,150.0,0.25,1.0,0.4,96.0,389,254,7.97,7.968558697708539,0.09448749184970966,0.07322175432526384,0.06230038057158672
standard,all,200.0,0.25,0.5,0.4,240.0,389,254,7.97,7.968567651227709,0.0954915489229617,0.07282408830229056,0.061694238302589806
hazard,all,50.0,0.15,0.5,0.6,336.0,389,254,7.97,7.968572472249846,0.09593264955104752,0.07265976850243779,0.06141759143062161
standard,no_decomp,150.0,0.25,0.75,0.25,96.0,389,254,7.97,7.968573311063287,0.09444098029861009,0.0732481589128922,0.06232089357976062
standard,no_decomp,150.0,0.25,0.75,0.4,96.0,389,254,7.97,7.968573311063287,0.09444098029861009,0.0732481589128922,0.06232089357976062
hazard,all,150.0,0.2,0.5,0.4,336.0,389,254,7.97,7.968597690246293,0.09578696333580826,0.07273033481666724,0.061493412035352586
hazard,all,150.0,0.2,0.5,0.6,336.0,389,254,7.97,7.968597690246293,0.09578696333580826,0.07273033481666724,0.061493412035352586
standard,all,200.0,0.3,0.25,0.08,168.0,389,254,7.97,7.968599181586589,0.0952894432943015,0.0728140822878874,0.06190722604380698
standard,no_decomp,100.0,0.22,0.75,0.15,120.0,389,254,7.97,7.968610834830869,0.09472614743457934,0.07318373360966825,0.0621011943771042
standard,all,100.0,0.18,0.0,0.25,120.0,389,254,7.97,7.968614889837489,0.09560657457144625,0.07283080498678215,0.061573808534940905
standard,all,150.0,0.2,0.25,0.15,336.0,389,254,7.97,7.968621332773895,0.09577260289172641,0.07272419335401144,0.06151457086990635
standard,no_decomp,150.0,0.25,0.25,0.25,168.0,389,254,7.97,7.968628571343039,0.09485113882676927,0.07305301241481263,0.06210741700385717
standard,no_decomp,150.0,0.25,0.25,0.4,168.0,389,254,7.97,7.968628571343039,0.09485113882676927,0.07305301241481263,0.06210741700385717
standard,all,200.0,0.22,0.5,0.15,inf,389,254,7.97,7.968629292469376,0.0959160216723177,0.07266405315551702,0.06143151345471169
standard,all,150.0,0.22,0.5,0.15,336.0,389,254,7.97,7.968642468803555,0.09565484656345061,0.07278013631459831,0.06157697152010339
standard,no_decomp,100.0,0.25,1.0,0.25,168.0,389,254,7.97,7.968642513114643,0.0948648635652173,0.07311001796998892,0.06203707409416734
standard,no_decomp,100.0,0.25,1.0,0.4,168.0,389,254,7.97,7.968642513114643,0.0948648635652173,0.07311001796998892,0.06203707409416734
standard,no_decomp,200.0,0.35,0.5,0.15,168.0,389,254,7.97,7.968648044084414,0.0945834743796524,0.07314704303759784,0.06228159189478971
hazard,all,50.0,0.15,0.0,0.6,168.0,389,254,7.97,7.9686573154042595,0.0960842579603023,0.07270982050872887,0.0612182884544437
standard,all,150.0,0.22,1.0,0.25,inf,389,254,7.97,7.968678550768993,0.09581487912259352,0.07272889884119703,0.06146917900210528
standard,all,200.0,0.25,1.0,0.4,120.0,389,254,7.97,7.968679589225225,0.0950317030563095,0.07305650472157559,0.06192477804238488
standard,all,100.0,0.22,0.5,0.08,inf,389,254,7.97,7.968684100674062,0.09591819807361535,0.07262578978173566,0.06146912331929287
standard,all,200.0,0.22,0.0,0.25,168.0,389,254,7.97,7.968693003927929,0.09571919206017267,0.0727103508201852,0.06158381567861536
standard,all,150.0,0.2,1.0,0.4,120.0,389,254,7.97,7.968701254667843,0.0951991607655516,0.07303348002977446,0.061780947017314326
standard,all,300.0,0.3,0.25,0.4,168.0,389,254,7.97,7.968707347375559,0.09520007445066747,0.07285515980564156,0.06195852284726869
standard,no_decomp,200.0,0.3,0.5,0.25,96.0,389,254,7.97,7.968707449507018,0.09420634496652272,0.073300050473147,0.06250736450171535
standard,no_decomp,200.0,0.3,0.5,0.4,96.0,389,254,7.97,7.968707449507018,0.09420634496652272,0.073300050473147,0.06250736450171535
standard,no_decomp,300.0,0.3,0.0,0.15,168.0,389,254,7.97,7.968710098687315,0.09476234809110838,0.0728925446727755,0.062358940787169755
standard,no_decomp,300.0,0.3,0.0,0.25,168.0,389,254,7.97,7.968710098687315,0.09476234809110838,0.0728925446727755,0.062358940787169755
standard,no_decomp,300.0,0.3,0.0,0.4,168.0,389,254,7.97,7.968710098687315,0.09476234809110838,0.0728925446727755,0.062358940787169755
hazard,all,50.0,0.18,1.0,0.25,168.0,389,254,7.97,7.968716174019419,0.09551147769969118,0.07283834499841584,0.06166417966107444
standard,no_decomp,150.0,0.2,0.0,0.25,240.0,389,254,7.97,7.9687169329965,0.09529302006941567,0.07282341416008747,0.06189758921848335
standard,no_decomp,150.0,0.2,0.0,0.4,240.0,389,254,7.97,7.9687169329965,0.09529302006941567,0.07282341416008747,0.06189758921848335
standard,all,200.0,0.22,0.5,0.4,inf,389,254,7.97,7.968727544553222,0.09592261515014928,0.07266405315551702,0.06142764999317606
standard,no_decomp,200.0,0.35,1.0,0.25,120.0,389,254,7.97,7.968739614296538,0.09433630597597768,0.07324275552608187,0.06243559216452132
standard,no_decomp,200.0,0.35,1.0,0.4,120.0,389,254,7.97,7.968739614296538,0.09433630597597768,0.07324275552608187,0.06243559216452132
standard,no_decomp,100.0,0.15,1.0,0.25,72.0,389,254,7.97,7.968743025027836,0.09478648542844452,0.07314434008720808,0.062083922920893715
standard,no_decomp,100.0,0.15,1.0,0.4,72.0,389,254,7.97,7.968743025027836,0.09478648542844452,0.07314434008720808,0.062083922920893715
standard,no_decomp,150.0,0.25,1.0,0.15,96.0,389,254,7.97,7.968772044721728,0.09450357577957338,0.07322175432526384,0.06229022466757525
standard,all,50.0,0.18,0.5,0.08,inf,389,254,7.97,7.9687750235198695,0.09595776810233815,0.07260990081365461,0.06144796862474366
standard,all,100.0,0.18,0.5,0.08,72.0,389,254,7.97,7.9687759250595125,0.09501769637766626,0.07307608775801441,0.061921878455066234
hazard,all,100.0,0.18,0.5,0.6,336.0,389,254,7.97,7.968779321654229,0.09586141524277256,0.07268887305726854,0.06146546866784295
standard,no_decomp,200.0,0.2,2.0,0.15,72.0,389,254,7.97,7.968787789844067,0.09470805418744305,0.07308095637231612,0.062226981703630564
standard,no_decomp,150.0,0.25,0.75,0.15,96.0,389,254,7.97,7.968795706361376,0.09445931903009283,0.0732481589128922,0.062308734287225796
standard,all,150.0,0.2,0.5,0.25,120.0,389,254,7.97,7.968800893979311,0.09521356316834438,0.07300887046550227,0.06179392273850598
standard,no_decomp,150.0,0.2,0.5,0.15,72.0,389,254,7.97,7.9688092686496015,0.09443708490495975,0.07325168330039254,0.0623278208639434
standard,all,50.0,0.2,0.5,0.08,168.0,389,254,7.97,7.968813988542411,0.09546216945728599,0.07282246522226982,0.06173208553574559
standard,no_decomp,150.0,0.15,2.0,0.15,72.0,389,254,7.97,7.968836644140764,0.09494204407939298,0.07302962116072159,0.06204568447907239
standard,all,100.0,0.2,0.0,0.15,168.0,389,254,7.97,7.968849725381655,0.09580249277755706,0.07271308883014665,0.06150213158414383
standard,all,100.0,0.25,1.0,0.08,336.0,389,254,7.97,7.968868249106609,0.09551358298310969,0.07277173307666493,0.06173291182839768
standard,no_decomp,150.0,0.2,1.0,0.25,72.0,389,254,7.97,7.968878554658687,0.09452064511134088,0.07320798117409404,0.06228988795060043
standard,no_decomp,150.0,0.2,1.0,0.4,72.0,389,254,7.97,7.968878554658687,0.09452064511134088,0.07320798117409404,0.06228988795060043
standard,no_decomp,150.0,0.2,0.75,0.15,72.0,389,254,7.97,7.968881042029352,0.09449723995200965,0.07322374650005757,0.06229759689751315
standard,no_decomp,100.0,0.2,0.25,0.25,168.0,389,254,7.97,7.968884775904761,0.0949981798463055,0.0730370052235891,0.06198350202833947
standard,no_decomp,100.0,0.2,0.25,0.4,168.0,389,254,7.97,7.968884775904761,0.0949981798463055,0.0730370052235891,0.06198350202833947
standard,all,200.0,0.2,1.0,0.08,72.0,389,254,7.97,7.968888541889552,0.09492873171264186,0.07307535036944414,0.062014709656981803
standard,all,150.0,0.18,0.0,0.15,72.0,389,254,7.97,7.968898449478079,0.09508050327819384,0.07293514025382719,0.0620034234971291
standard,all,150.0,0.22,0.25,0.08,72.0,389,254,7.97,7.96890473348999,0.09485402900316404,0.07312322300547537,0.062041989626674954
standard,no_decomp,100.0,0.22,0.75,0.25,120.0,389,254,7.97,7.968909213417308,0.09471586035341657,0.07318373360966825,0.06211977215049218
standard,no_decomp,100.0,0.22,0.75,0.4,120.0,389,254,7.97,7.968909213417308,0.09471586035341657,0.07318373360966825,0.06211977215049218
hazard,all,100.0,0.18,0.5,0.4,336.0,389,254,7.97,7.968916329804165,0.09586141524277256,0.07268887305726854,0.06146927554786554
standard,all,50.0,0.15,0.5,0.25,168.0,389,254,7.97,7.968921718434374,0.09556944081315558,0.07288720780357091,0.06156306495844225
hazard,all,150.0,0.2,0.0,0.25,168.0,389,254,7.97,7.968923170652364,0.09590900614241861,0.07281010855154706,0.06130063923220279
standard,no_decomp,200.0,0.35,0.5,0.25,168.0,389,254,7.97,7.968927151260874,0.0945834743796524,0.07314704303759784,0.06228934711320077
standard,no_decomp,200.0,0.35,0.5,0.4,168.0,389,254,7.97,7.968927151260874,0.0945834743796524,0.07314704303759784,0.06228934711320077
standard,all,100.0,0.25,0.5,0.08,240.0,389,254,7.97,7.9689348880295,0.09551167520928451,0.07277897520217823,0.06172942909107028
standard,all,200.0,0.25,0.0,0.08,inf,389,254,7.97,7.968948139965115,0.09643125063939395,0.07250870120815124,0.06108049587020088
hazard,all,150.0,0.18,0.25,0.4,336.0,389,254,7.97,7.9689500843178385,0.0958963071737657,0.07271809989792924,0.06140609467138226
hazard,all,150.0,0.18,0.25,0.6,336.0,389,254,7.97,7.9689500843178385,0.0958963071737657,0.07271809989792924,0.06140609467138226
standard,all,200.0,0.22,0.0,0.15,336.0,389,254,7.97,7.9689531151491355,0.09606779283635217,0.07262629706157467,0.061326496059118635
standard,no_decomp,100.0,0.25,0.75,0.15,168.0,389,254,7.97,7.968953453365324,0.09485121775902149,0.07313578516163924,0.06203359243398046
standard,no_decomp,200.0,0.3,0.5,0.15,96.0,389,254,7.97,7.9689543209859215,0.09421953323483737,0.073300050473147,0.0625010357541589
standard,all,200.0,0.25,0.25,0.08,inf,389,254,7.97,7.968962015348047,0.09601162725851804,0.07260164527791761,0.06140756071943827
standard,all,150.0,0.3,1.0,0.08,336.0,389,254,7.97,7.968966585494042,0.09544613848806174,0.07277907817491772,0.06179574357788584
standard,all,150.0,0.3,1.0,0.08,240.0,389,254,7.97,7.968967583362385,0.0953219209011363,0.07282820342848956,0.06187086363777178
standard,all,300.0,0.3,0.25,0.25,120.0,389,254,7.97,7.968986950017398,0.09490989265822386,0.07296562788844037,0.062146005537945276
standard,all,100.0,0.25,0.25,0.08,168.0,389,254,7.97,7.969001451202229,0.095419200541952,0.07281970520269304,0.061783023266330485
hazard,all,100.0,0.18,0.5,0.25,336.0,389,254,7.97,7.969001824594613,0.09583911485572186,0.07268887305726854,0.06149395147297382
standard,no_decomp,100.0,0.15,0.75,0.15,72.0,389,254,7.97,7.969006101629783,0.09477054928437825,0.07315886324443238,0.06209264569779362
standard,static_replay,100.0,0.2,0.0,0.25,336.0,389,254,7.97,7.9690209342144325,0.09554497896207834,0.07291976029629961,0.06155773110271257
standard,static_replay,100.0,0.2,0.0,0.4,336.0,389,254,7.97,7.9690209342144325,0.09554497896207834,0.07291976029629961,0.06155773110271257
standard,no_decomp,200.0,0.25,0.75,0.25,72.0,389,254,7.97,7.9690279046457535,0.09424375320160862,0.07328329262468644,0.062495618213436764
standard,no_decomp,200.0,0.25,0.75,0.4,72.0,389,254,7.97,7.9690279046457535,0.09424375320160862,0.07328329262468644,0.062495618213436764
standard,all,200.0,0.25,1.0,0.25,120.0,389,254,7.97,7.96903473771331,0.09503067462685667,0.07305650472157559,0.06193567455317413
standard,no_decomp,100.0,0.18,0.25,0.25,96.0,389,254,7.97,7.969041710934088,0.0946442059413518,0.0731927982129636,0.06218604350341494
standard,no_decomp,100.0,0.18,0.25,0.4,96.0,389,254,7.97,7.969041710934088,0.0946442059413518,0.0731927982129636,0.06218604350341494
standard,no_decomp,200.0,0.25,0.5,0.25,72.0,389,254,7.97,7.96904248265673,0.09417085073233726,0.07331528538087785,0.0625369329874016
standard,no_decomp,200.0,0.25,0.5,0.4,72.0,389,254,7.97,7.96904248265673,0.09417085073233726,0.07331528538087785,0.0625369329874016
standard,all,200.0,0.3,1.0,0.08,120.0,389,254,7.97,7.969051235658164,0.0948939465124741,0.07301663177321309,0.062112734023562474
standard,no_decomp,400.0,0.35,2.0,0.15,72.0,389,254,7.97,7.969072218139495,0.09423002268145662,0.07314092199475726,0.06265295064675294
standard,no_decomp,400.0,0.35,2.0,0.25,72.0,389,254,7.97,7.969072218139495,0.09423002268145662,0.07314092199475726,0.06265295064675294
standard,no_decomp,400.0,0.35,2.0,0.4,72.0,389,254,7.97,7.969072218139495,0.09423002268145662,0.07314092199475726,0.06265295064675294
hazard,all,150.0,0.18,0.5,0.25,inf,389,254,7.97,7.969081183812277,0.0960466408776474,0.0726143000555534,0.06136320350756092
standard,all,100.0,0.25,0.5,0.08,168.0,389,254,7.97,7.9690936812450985,0.09533007741008069,0.07285921315433773,0.06183520112664762
standard,all,50.0,0.2,0.5,0.08,240.0,389,254,7.97,7.969115762232426,0.09561428327650467,0.07275354399508753,0.06165727795574563
standard,all,200.0,0.25,0.5,0.25,168.0,389,254,7.97,7.969137221824729,0.09529875986637883,0.07290325094978353,0.06182369068141522
standard,all,150.0,0.2,0.0,0.25,240.0,389,254,7.97,7.969155069966072,0.0960277819272271,0.07268067814014627,0.06131773735358563
standard,all,300.0,0.25,1.0,0.08,72.0,389,254,7.97,7.969167940315658,0.0947231542754275,0.07313533990823456,0.0621680608491208
standard,no_decomp,200.0,0.3,0.25,0.15,240.0,389,254,7.97,7.969171458190938,0.09499051660862733,0.07298461350910304,0.06205152266171365
standard,all,50.0,0.18,1.0,0.08,inf,389,254,7.97,7.969171729457236,0.09581915541822382,0.07266784833550442,0.06153965656304203
